,text,stars
6410,"Every time I come here I am always greeted with great service, the employees always make my sandwich to perfection. The owner is very kind. This store is always clean every time I come in. This is my all time favorite sub shop.",5
6411,Abosultely love the pepperoni pizza and Ceasar Salad here.,5
6413,"I called Appliance Works after I yelped for appliance repair. I got a friendly person on the phone that squeezed me in same day. I was so thankful because both of my refrigerators were broken. They gave me a window for when they would be here, when he arrived he was very nice and looked at both my fridges. One I had fixed on my own just by cleaning out the bottom, coils. He showed me what was wrong with my other fridge but unfortunately it was an expensive repair that was not worth it for us on an older fridge. But again the repair man that came to our house was very knowledgeable and friendly I would recommend them to all my friends and family.",5
6415,Delightful stop in the afternoon. Weather was nice to sit on the patio. Enjoyed several dishes including a cheese and meat app. We will be back,5
6416,"If you are looking for a nail salon that knows how to shape your nails to your request, do nails that last and for someone that can do a pedicure or manicure without pulling your skin or cutting it ""by accident"" this is the best place! Jimmy is amazing at shaping nails! Amanda is very good 2. Actually if I continue I will name all of them... They are all good at what they do I would recommend you give them a try",5
6418,We love our Chandler Mall!  It's really a well maintained mall with lots of options in terms of shopping or dining.  You can go high-end or low-end here.  No problem.  Dillards is by far my favorite store here but we frequent many of them.  They used to have an awesome frequent shoppers program but stopped that unfortunately.  They do have a great SchoolCents program where your dollars can help a local school earn rewards.   Lots to love about Chandler Mall!,5
6419,If you want good food and lots of it this is the place to go! Always have a great time here usually with a large group and they rock it. Food is always yummy and service is always great. And seriously the food is huge so come hungry or be prepared to take food home with you. It's decorated really cute too like modern farm look or something like that.,5
6420,Went last night for a Bachelor and all their food is below average taste. Everything was bland including the bone in ribeye. Couldn't even do the Caesar salad right. Don't recommend to anyone.,1
6421,"Livin life how it should be lived......FAST AND FUN.... Great crew ..Nice views....sure glad the camera they had one that worked...Brinna was nice enough to send us a clip she had.  Thanks! .... Took my buddies out (because i can't seem to get those meatheads to jump out of a plane with me.) June 26 2009 and we all had a great time .. Weather just happened to be on our side that morning Low 90s--Yes!   Next time ,can you have the elevators working (wink) those trolleys were a bitch to carry up ..",5
6422,"Pizza is always fresh hot and ready to go when I get there, wings are always good too seem to use the pizza and wing special the most good deal",5
6423,"I've been meaning to go here for over a year now, and finally last week I made it in, and am so glad I did!

The restaurant itself has a nice cozy warm atmosphere. The menu is what id describe as bistro style with plenty of French influence. One of the nicest things though is they offer BYOW (bring your own wine) for just $10 corkage (only $1 on Tuesday I believe). I ordered the Mussels Provençal ($11) to start which had some great flavour. They also brought us some bread which came with house churned butter that had been accented with honey... DELICIOUS! My wife had the Baked Eggplant ($11) which she enjoyed also.

For the mains she ordered the duck confit ($26) and I opted for the bone-in veal chop ($28). She let me try some of hers also which was fantastic, especially the bread pudding, but I think the veal was my favourite by a slight edge. The Parmesan risotto cake and brandy cream peppercorn sauce... WOW!

Service was also impeccable. Not once were our glasses empty with constant attention to the wine and water.

I will definitely be returning and highly recommend making a visit. One of the gems in South Etobicoke.",5
